,movie_id,movie_title,score
9019,26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),2.76571428571
9020,26737,Light Sleeper (1992),1.38285714286
9021,26738,"Linguini Incident, The (1991)",1.33142857143
9022,26741,Mannequin 2: On the Move (1991),2.61714285715
9023,26743,Only Yesterday (Omohide poro poro) (1991),1.13428571429
9024,26744,Once Around (1991),0.925714285714
9025,26745,Other People's Money (1991),2.04857142857
9026,26746,Out for Justice (1991),3.69142857142
9027,26749,Prospero's Books (1991),2.42
9028,26750,Quigley Down Under (1990),2.58285714286
9029,26751,Rubin and Ed (1991),1.8
9030,26752,Shout (1991),0.925714285714
9031,26754,"Stationmaster Is on Fire - The Movie, That Is!, The (Stinsen brinner... filmen alltså) (1991)",0.937142857143
9032,26755,Stone Cold (1991),1.86285714285
9033,26756,Strangers in Good Company (1990),0.925714285714
9034,26757,Surviving Desire (1991),2.04857142857
9035,26758,All the Mornings of the World (Tous les matins du monde) (1991),1.17428571429
9036,26759,Assassin of the Tsar (1991),0.925714285714
9037,26760,Wild Hearts Can't Be Broken (1991),1.17428571429
9038,26761,Prime Suspect 2 (1992),2.90571428571
9039,26762,Aileen Wuornos: The Selling of a Serial Killer (1993),0.0
9040,26763,Barbarian Queen II: The Empress Strikes Back (1990),4.48
9041,26764,Captain America (1990),4.84
9042,26765,City Hunter (Sing si lip yan) (1993),2.52857142857
9043,26766,"Oak, The (Balanta) (1992)",1.8
9044,26767,Citizen Cohn (1992),0.925714285714
9045,26769,Crossing the Bridge (1992),1.8
9046,26770,Diggstown (1992),0.925714285714
9047,26774,Innocent Blood (1992),1.83714285714
9048,26775,Johnny Suede (1991),1.18571428571
9049,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),4.40571428572
9050,26777,"Stolen Children (Ladro di bambini, Il) (1992)",0.925714285714
9051,26778,Ladybugs (1992),0.874285714286
9052,26782,"Mambo Kings, The (1992)",0.988571428571
9053,26784,Night and the City (1992),1.38285714286
9054,26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",1.8
9055,26791,Shining Through (1992),2.26571428571
9056,26792,Sidekicks (1992),4.25142857143
9057,26793,Tito and Me (Tito i ja) (1992),0.874285714286
9058,26796,"Heart in Winter, A (Un coeur en hiver) (1992)",1.17428571429
9059,26797,Visions of Light: The Art of Cinematography (1992),0.0
9060,26801,Dragon Inn (Sun lung moon hak chan) (1992),1.40571428571
9061,26802,And Life Goes On (a.k.a. Life and Nothing More) (Zendegi va digar hich) (1992),0.925714285714
9062,26803,House of Angels (Änglagård) (1992),1.8
9063,26804,Return to Lonesome Dove (1993),1.00285714286
9064,26806,American Ninja 5 (1993),1.40571428571
9065,26809,"Baby of Mâcon, The (a.k.a. The Baby of Macon) (1993)",0.925714285714
9066,26810,Bad Boy Bubby (1993),0.925714285714
9067,26811,"Bride with White Hair, The (Bai fa mo nu zhuan) (1993)",3.14857142857
9068,26812,Barbarians at the Gate (1993),0.925714285714
9069,26813,Calendar (1993),0.925714285714
9070,26814,Cyborg 2: Glass Shadow (1993),3.15714285714
9071,26815,Deadly Advice(1994),1.8
9072,26818,"Legend II, The (Fong Sai Yuk juk jaap) (1993)",3.86
9073,26819,Fortress (1992),2.25428571428
9074,26822,"Puppetmaster, The (Xi meng ren sheng) (1993)",0.925714285714
9075,26825,Josh and S.A.M. (1993),3.38
9076,26826,Latcho Drom (1993),0.0628571428571
9077,26827,Leningrad Cowboys Meet Moses (1994),2.45428571429
9078,26828,Mr. Nanny (1993),2.67142857142
9079,26831,"Night We Never Met, The (1993)",1.12285714286
9080,26834,Philadelphia Experiment II (1993),3.83428571428
9081,26835,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The (1993)",1.77714285714
9082,26838,"Snapper, The (1993)",1.8
9083,26840,Sonatine (Sonachine) (1993),3.66285714285
9084,26841,Splitting Heirs (1993),0.874285714286
9085,26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),4.78571428571
9086,26843,Three of Hearts (1993),1.12285714286
9087,26849,"Stand, The (1994)",5.81142857143
9088,26850,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),0.925714285714
9089,26851,Naked Killer (Chik loh go yeung) (1992),3.69142857142
9090,26853,"Dark Angel: Ascent, The (1994)",1.21142857143
9091,26854,"Darkman II: Return of Durant, The (1995)",2.82571428571
9092,26856,Embrace of the Vampire (1995),1.86571428571
9093,26858,Felidae (1994),1.48285714286
9094,26860,Floundering (1994),0.874285714286
9095,26861,Freaked (1993),1.72285714286
9096,26863,Golden Gate (1994),0.925714285714
9097,26865,Fist of Legend (Jing wu ying xiong) (1994),2.33142857142
9098,26868,Lucky Break (a.k.a. Paperback Romance) (1994),1.12285714286
9099,26869,Macross Plus (1994),3.36857142857
9100,26870,Major League II (1994),0.874285714286
9101,26871,My Father the Hero (1994),1.12285714286
9102,26873,"Take Care of Your Scarf, Tatiana (Pidä huivista kiinni, Tatjana) (1994)",0.874285714286
9103,26874,Pumpkinhead II: Blood Wings (1994),1.86571428571
9104,26875,"Pure Formality, A (Pura formalità, Una) (1994)",1.73142857143
9105,26880,Staggered (1994),0.874285714286
9106,26886,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao) (1994)",1.40571428571
9107,26887,"Langoliers, The (1995)",5.50571428572
9108,26889,Blood & Donuts (1995),1.83714285714
9109,26898,"Five, The (Gonin) (1995)",2.78857142857
9110,26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",1.8
9111,26901,Last of the Dogmen (1995),1.65714285714
9112,26903,Whisper of the Heart (Mimi wo sumaseba) (1995),1.38285714286
9113,26908,"Passion of Darkly Noon, The (1995)",2.2
9114,26911,Meltdown (Shu dan long wei) (1995),2.73714285714
9115,26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),1.61428571428
9116,26914,Trinity and Beyond (1995),0.0
9117,26915,Tromeo and Juliet (1996),1.8
9118,26925,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),1.97714285714
9119,26928,"Summer's Tale, A (Conte d'été) (1996)",2.04857142857
9120,26933,Fetishes (1996),0.0
9121,26934,God of Cookery (Sik san) (1996),0.874285714286
9122,26937,Jack Frost (1997),3.33142857143
9123,26938,"Hunters, The (Jägarna) (1996)",1.36
9124,26939,Drifting Clouds (Kauas pilvet karkaavat) (1996),1.8
9125,26940,"Late Shift, The (1996)",0.874285714286
9126,26941,"Pretty Village, Pretty Flame (Lepa sela lepo gore) (1996)",1.11428571429
9127,26944,My Man (Mon homme) (1996),2.04857142857
9128,26945,No Way Back (1995),3.69142857142
9129,26946,No Way Home (1996),0.925714285714
9130,26947,Pusher (1996),1.36
9131,26948,Robinson Crusoe (Daniel Defoe's Robinson Crusoe) (1997),2.50571428571
9132,26949,Freakin' Beautiful World (Sairaan kaunis maailma) (1997),0.925714285714
9133,26950,Sgt. Kabukiman N.Y.P.D. (1991),3.77428571429
9134,26954,Earth (Tierra) (1996),1.17428571429
9135,26958,Emma (1996),0.248571428571
9136,26962,American Perfekt (1997),2.28571428571
9137,26964,Bikini Summer III - South Beach Heat (1997),0.874285714286
9138,26965,"Boxer, The (1997)",1.82857142857
9139,26966,"Brave, The (1997)",0.925714285714
9140,26968,Cremaster 5 (1997),0.988571428571
9141,26969,Executive Target (1997),4.34571428571
9142,26970,Face (1997),2.28571428571
9143,26973,Snow White: A Tale of Terror (1997),2.45714285715
9144,26974,Gummo (1997),0.925714285714
9145,26975,Commander Hamilton (Hamilton) (1998),1.86285714285
9146,26976,Chicago Cab (a.k.a. Hellcab) (1998),1.8
9147,26978,Kiss or Kill (1997),2.28571428571
9148,26980,Destiny (Al-massir) (1997),2.11142857143
9149,26981,Mean Guns (1997),2.76571428571
9150,26982,Men with Guns (1997),0.925714285714
9151,26985,Nirvana (1997),2.25428571428
9152,26989,Dance with the Devil (Perdita Durango) (1997),3.03714285714
9153,26990,Photographing Fairies (1997),2.79142857143
9154,26991,Postman Blues (1997),3.66285714285
9155,26992,Quicksilver Highway (1997),1.86571428571
9156,26994,"Swindle, The (Rien ne va plus) (1997)",2.23428571429
9157,26996,Safe House (1998),0.902857142857
9158,26998,"Sick: The Life & Death of Bob Flanagan, Supermasochist (1997)",0.0
9159,26999,"Lion King II: Simba's Pride, The (1998)",2.49142857143
9160,27001,Wishful Thinking (1997),0.874285714286
9161,27002,From the Earth to the Moon (1998),3.23428571428
9162,27003,Beowulf (1999),3.21714285714
9163,27004,From Dusk Till Dawn 3: The Hangman's Daughter (1999),1.94285714286
9164,27005,"Interview, The (1998)",2.65714285714
9165,27006,RKO 281 (1999),0.925714285714
9166,27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,2.29428571429
9167,27009,"Torrente, el brazo tonto de la ley (1998)",1.33142857143
9168,27015,"Bruno (Dress Code, The) (2000)",1.8
9169,27016,"Curve, The (Dead Man's Curve) (1998)",3.32285714286
9170,27018,Fudoh: The New Generation (Gokudô sengokushi: Fudô) (1996),1.86285714285
9171,27020,Gia (1998),1.17428571429
9172,27022,Thursday (1998),2.76571428571
9173,27027,Sophie's World (Sofies verden) (1999),4.0
9174,27031,Wavelength (1967),0.925714285714
9175,27032,Who Am I? (Wo shi shei) (1998),5.61142857142
9176,27033,"Kingdom II, The (Riget II) (1997)",2.26
9177,27036,Merlin (1998),5.65428571429
9178,27040,Rogue Trader (1999),1.38285714286
9179,27044,Breast Men (1997),1.8
9180,27046,"Murder of Crows, A (1998)",2.76571428571
9181,27049,Storm of the Century (1999),1.86571428571
9182,27050,Bang Boom Bang - Ein todsicheres Ding (1999),2.28
9183,27064,Batman & Mr. Freeze: Subzero (1998),2.46285714285
9184,27067,"Pentagon Wars, The (1998)",1.06285714286
9185,27070,"Place Called Chiapas, A (1998)",0.0
9186,27073,Two Hands (1999),2.23428571429
9187,27074,Brave New World (1998),0.848571428571
9188,27075,Addams Family Reunion (1998),2.76
9189,27077,Thick as Thieves (1999),1.38285714286
9190,27078,Set Me Free (Emporte-moi) (1999),0.925714285714
9191,27081,Claire Dolan (1998),0.925714285714
9192,27087,The Sinners of Hell (1960),1.88857142857
9193,27092,Smashing Pumpkins: Vieuphoria (1994),0.0628571428571
9194,27093,"Class Trip, The (La classe de neige) (1998)",1.29714285714
9195,27094,Flowers of Shanghai (Hai shang hua) (1998),0.925714285714
9196,27095,"Hole, The (Dong) (1998)",0.988571428571
9197,27096,Of Freaks and Men (Pro urodov i lyudey) (1998),0.925714285714
9198,27103,"Strange Behaviour of Sexually Mature City Slickers at Mating Season, The (Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit) (1998)",1.12285714286
9199,27105,Purgatory (1999),1.57142857143
9200,27108,Juha (1999),2.04857142857
9201,27109,Lady Snowblood (Shurayukihime) (1973),3.69142857142
9202,27112,"Tough Ones, The (Häjyt) (1999)",2.33142857142
9203,27114,Takedown (2000),2.30857142857
9204,27124,Bleeder (1999),1.82857142857
9205,27131,Dil Se (1998),1.23714285714
9206,27132,"Bodyguard, The (Karate Kiba) (1976)",2.78857142857
9207,27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),3.35714285714
9208,27135,Molokai (Molokai: The Story of Father Damien) (1999),0.925714285714
9209,27136,"Godson, The (1998)",1.33142857143
9210,27140,Candyman 3: Day of the Dead (1999),0.962857142857
9211,27147,"4th Floor, The (1999)",0.902857142857
9212,27152,Pitkä kuuma kesä (1999),1.8
9213,27155,"Batman/Superman Movie, The (1998)",5.92857142857
9214,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.88285714286
9215,27158,"Life of Aleksis Kivi, The (Aleksis Kiven elämä) (2002)",0.925714285714
9216,27162,He Died With a Felafel in His Hand (2001),0.874285714286
9217,27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),1.18571428571
9218,27164,Document of the Dead (1985),0.962857142857
9219,27166,Venus Beauty Institute (Vénus beauté) (1999),2.04857142857
9220,27170,Cherry Falls (2000),2.20857142857
9221,27171,Freeway II: Confessions of a Trickbaby (1999),3.16
9222,27172,Joseph and the Amazing Technicolor Dreamcoat (1999),0.0628571428571
9223,27176,Style Wars (1983),0.0
9224,27178,In July (Im Juli) (2000),1.12285714286
9225,27180,Joan of Arc (1999),2.50571428571
9226,27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),3.67428571429
9227,27189,After the Rain (Ame agaru) (1999) ,2.33142857142
9228,27192,"Prophecy 3: The Ascent, The (2000)",1.86571428571
9229,27193,Taxi 2 (2000),2.28
9230,27197,Pups (1999),2.28571428571
9231,27198,Peculiarities of the National Fishing (Osobennosti natsionalnoy rybalki) (1998),0.874285714286
9232,27204,Cut (2000),3.11142857143
9233,27205,Kadosh (1999),0.925714285714
9234,27212,Essex Boys (2000),1.36
9235,27213,Picking Up the Pieces (2000),2.36857142858
9236,27215,Badding (2000),1.86285714286
9237,27216,Katsastus (1988),1.8
9238,27217,Radiohead: Meeting People Is Easy (1998),0.0
9239,27220,Cruel Intentions 2 (Cruel Intentions 2: Manchester Prep) (2000),1.8
9240,27221,Adrenaline Drive (Adorenarin doraibu) (1999),0.874285714286
9241,27223,"Humanité, L' (1999)",1.38285714286
9242,27232,Beautiful Joe (2000),2.04857142857
9243,27234,"Underground Comedy Movie, The  (1999)",0.874285714286
9244,27235,"Shrink Is In, The (2001)",1.12285714286
9245,27236,Charisma (Karisuma) (1999),0.925714285714
9246,27238,Guest House Paradiso (1999),1.77714285714
9247,27239,Swimming (2000),0.925714285714
9248,27246,If These Walls Could Talk 2 (2000),1.17428571429
9249,27249,"Trumpet of the Swan, The (2001)",1.19714285714
9250,27251,"10th Kingdom, The (2000)",3.94857142858
9251,27253,"Extremely Goofy Movie, An (2000)",1.47428571429
9252,27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",0.925714285714
9253,27261,Water Drops on Burning Rocks (2000),0.925714285714
9254,27263,"Tracker, The (2002)",0.925714285714
9255,27266,2046 (2004),3.51714285715
9256,27268,Bruiser (2000),1.86571428571
9257,27271,Taboo (Gohatto) (1999),0.925714285714
9258,27273,Crane World (Mundo grúa) (1999),1.8
9259,27274,Cremaster 2 (1999),0.925714285714
9260,27276,Running Out of Time (Am zin) (1999),3.69142857142
9261,27277,"Wog Boy, The (2000)",0.874285714286
9262,27291,Century of the Dragon (Long zai bian yuan) (1999),1.36
9263,27292,Chasing Sleep (2000),1.86571428571
9264,27293,"Stepdaughter, The (2000)",1.86571428571
9265,27297,Possible Worlds (2000),2.60285714286
9266,27298,"Nameless, The (Los sin nombre) (1999)",2.26
9267,27302,"Debt, The (Dlug) (1999)",2.28571428571
9268,27304,Female Prisoner #701: Scorpion (Joshuu 701-gô: Sasori) (1972),2.28571428571
9269,27305,Female Convict Scorpion: Jailhouse 41 (Joshuu sasori: Dai-41 zakkyo-bô) (1972),2.28571428571
9270,27306,Bartleby (2001),1.8
9271,27307,Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror (1991),1.83714285714
9272,27309,Restless (Levottomat) (2000),1.17428571429
9273,27310,Shiner (2000),2.28571428571
9274,27311,Batman Beyond: Return of the Joker (2000),3.82285714285
9275,27313,Roberto Succo (2001),1.38285714286
9276,27315,Suzhou River (Suzhou he) (2000),1.17428571429
9277,27316,6ixtynin9 (Ruang Talok 69) (1999),3.18285714285
9278,27317,Audition (Ôdishon) (1999),3.41142857143
9279,27320,"Nine Lives of Tomas Katz, The (2000)",3.29428571429
9280,27321,For Love or Country: The Arturo Sandoval Story (2000),0.988571428571
9281,27322,Paragraph 175 (2000),0.0
9282,27326,Devdas (2002),0.311428571428
9283,27327,Mimic 2 (2001),2.71428571428
9284,27328,Monday (2000),5.13428571429
9285,27329,Paradise Lost 2: Revelations (2000),0.0
9286,27332,Dark Prince: The True Story of Dracula (2000),2.79142857143
9287,27334,Sound and Fury (2000),0.0
9288,27338,"Hole, The (2001)",3.62
9289,27340,"Sleeping Dictionary, The (2003)",1.17428571429
9290,27343,When Strangers Appear (2001),2.68
9291,27344,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999),6.73714285714
9292,27345,Speaking of Sex (2001),1.12285714286
9293,27347,Good Advice (2001),1.12285714286
9294,27348,Needing You... (Goo naam gwa neui) (2000),1.12285714286
9295,27350,"Mists of Avalon, The (2001)",2.42
9296,27351,Spiral (2000),0.962857142857
9297,27356,Big Animal (Duze zwierze) (2000),1.8
9298,27357,Old Men in New Cars (Gamle mænd i nye biler) (2002),2.28
9299,27359,Purely Belter (2000),3.38
9300,27360,"Quickie, The (2001)",1.38285714286
9301,27362,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",1.23714285714
9302,27365,"River, The (Joki) (2001)",0.925714285714
9303,27366,Werckmeister Harmonies (Werckmeister harmóniák) (2000),0.925714285714
9304,27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),3.94857142858
9305,27369,Daria: Is It Fall Yet? (2000),1.08285714286
9306,27370,Late Night Shopping (2001),0.874285714286
9307,27372,Uprising (2001),0.925714285714
9308,27373,61* (2001),0.925714285714
9309,27376,"Tunnel, The (Tunnel, Der) (2001)",3.23428571428
9310,27378,Long Time Dead (2002),1.86571428571
9311,27382,Idle Mist (Vana Espuma) (1998),2.64
9312,27391,"Laramie Project, The (2002)",1.38285714286
9313,27392,Run Ronnie Run (2002),0.874285714286
9314,27395,Gojoe: Spirit War Chronicle (Gojo reisenki: Gojoe) (2000),0.925714285714
9315,27396,"Gentleman's Game, A (2002)",0.925714285714
9316,27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),2.84571428571
9317,27402,Dagon (2001),3.73142857143
9318,27408,Ripley's Game (2002),1.82857142857
9319,27410,Conspiracy (2001),1.11428571429
9320,27411,Freeze Me (2000),1.82857142857
9321,27416,Jalla! Jalla! (2000),2.04857142857
9322,27420,Teknolust (2002),2.89714285714
9323,27423,"O Auto da Compadecida (Dog's Will, A) (2000)",2.45428571429
9324,27426,"Accidental Spy, The (Dak miu mai shing) (2001)",3.18285714285
9325,27431,"Adversary, The (L'adversaire) (2002)",2.65714285714
9326,27432,"Beautiful Country, The (2004)",0.925714285714
9327,27434,Darkness (2002),1.33428571429
9328,27436,Mockingbird Don't Sing (2001),0.925714285714
9329,27441,Blood: The Last Vampire (2000),2.57714285714
9330,27444,Vacuuming Completely Nude in Paradise (2001),1.8
9331,27445,Avenging Angelo (2002),2.73714285714
9332,27447,Southern Comfort (2001),0.0
9333,27449,Berlin Is in Germany (2001),0.925714285714
9334,27450,Blueberry (2004),1.65714285714
9335,27451,Electric Dragon 80.000 V (2001),3.26857142858
9336,27454,"Nugget, The (2002)",0.874285714286
9337,27455,"Godzilla, Mothra, and King Ghidorah: Giant Monsters All-Out Attack (Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki) (Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack) (2001)",3.74857142857
9338,27456,Shackleton's Antarctic Adventure (2001),0.0485714285714
9339,27457,"Barber, The (2002)",2.69428571429
9340,27458,Dirty Deeds (2002),2.73714285714
9341,27459,Miranda (2002),1.15142857143
9342,27461,My Little Eye (2002),2.23714285714
9343,27467,Kung Phooey! (2003),0.874285714286
9344,27468,Stranded (2001),1.77428571428
9345,27469,Millennium Mambo (Qian xi man po) (2001),1.17428571429
9346,27472,Martin & Orloff (2002),0.874285714286
9347,27473,American Psycho II: All American Girl (2002),3.56857142857
9348,27474,Double Vision (Shuang tong) (2002),2.23714285714
9349,27475,Soft Shell Man (Un crabe dans la tête) (2001),1.17428571429
9350,27477,Samurai (Samourais) (2002),1.40571428571
9351,27478,Ali G Indahouse (2002),0.874285714286
9352,27479,Anazapta (Black Plague) (2002),2.2
9353,27480,Dead or Alive 2: Tôbôsha (2000),2.76571428571
9354,27482,Cube 2: Hypercube (2002),2.18285714286
9355,27484,"Milwaukee, Minnesota (2003)",0.925714285714
9356,27485,Pistol Opera (Pisutoru opera) (2001),2.78857142857
9357,27488,Stark Raving Mad (2002),2.73714285714
9358,27491,Pulse (Kairo) (2001),2.23714285714
9359,27496,Emmett's Mark (2002),2.28571428571
9360,27497,"Lost Battalion, The (2001)",2.52
9361,27506,Hukkle (2002),1.75428571429
9362,27509,Carolina (2005),1.12285714286
9363,27511,Charms for the Easy Life (2002),0.925714285714
9364,27513,Dog Days (Hundstage) (2001),0.925714285714
9365,27515,Balzac and the Little Chinese Seamstress (Xiao cai feng) (2002),1.17428571429
9366,27518,D.C.H. (Dil Chahta Hai) (2001),1.8
9367,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),1.12285714286
9368,27524,"Gathering, The (2002)",2.23714285714
9369,27525,Shot in the Heart (2001),1.38285714286
9370,27526,Deadline (Sprängaren) (2001),1.82857142857
9371,27528,"Warrior, The (2001)",2.50571428571
9372,27530,My Wife Is a Gangster (Jopog manura) (2001),2.52857142857
9373,27537,Nothing (2003),3.58857142858
9374,27539,Undertaking Betty (Plots with a View) (2002),1.12285714286
9375,27544,Waterboys (2001),0.874285714286
9376,27548,Absolon (2003),3.15714285714
9377,27549,Dead or Alive: Final (2002),4.00857142857
9378,27550,Hell House (2001),0.0
9379,27555,Fubar (2002),0.874285714286
9380,27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",1.9
9381,27564,Sex Is Comedy (2002),2.04857142857
9382,27571,"Rage in Placid Lake, The (2003)",0.874285714286
9383,27573,Stratosphere Girl (2004),1.29714285714
9384,27576,My Mother Likes Women (A mi madre le gustan las mujeres) (2002),0.874285714286
9385,27584,Dead End (2003),3.11142857143
9386,27587,Pure (2002),0.925714285714
9387,27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),1.38285714286
9388,27595,Jesus Christ Vampire Hunter (2001),3.30571428571
9389,27598,Chinese Odyssey 2002 (Tian xia wu shuang) (2002),2.52857142857
9390,27602,"Foreigner, The (2003)",2.30857142857
9391,27603,"Man of the Year, The (O Homem do Ano) (2003)",2.73714285714
9392,27604,Suicide Club (Jisatsu saakuru) (2001),2.23714285714
9393,27606,"Third Wave, The (Tredje vågen, Den) (2003)",2.30857142857
9394,27608,Immortel (ad vitam) (Immortal) (2004),5.53714285714
9395,27611,Battlestar Galactica (2003),1.96285714286
9396,27616,Tiptoes (2003),2.04857142857
9397,27618,"Sound of Thunder, A (2005)",5.66285714285
9398,27619,"Lion King 1½, The (2004)",3.05428571429
9399,27620,Fear and Trembling (Stupeur et tremblements) (2003),0.874285714286
9400,27624,Live from Baghdad (2002),1.11428571429
9401,27626,Entre Amigos (Planta 4ª) (2003),1.8
9402,27627,Oasis (2002),1.17428571429
9403,27631,Cremaster 3 (2002),0.925714285714
9404,27636,Herr Lehmann (2003),1.8
9405,27639,Twin Sisters (De tweeling) (2002),1.36285714286
9406,27640,My House in Umbria (2003),0.925714285714
9407,27641,Upswing (Nousukausi) (2003),1.8
9408,27642,Out for a Kill (2003),2.76571428571
9409,27643,Pahat pojat (2003),2.78857142857
9410,27644,Remember Me (Ricordati di me) (2003),2.04857142857
9411,27646,Soldier's Girl (2003),0.925714285714
9412,27647,Tipping the Velvet (2002),2.04857142857
9413,27648,Bright Young Things (2003),1.8
9414,27656,Resurrection of the Little Match Girl (Sungnyangpali sonyeoui jaerim) (2002),3.12857142857
9415,27657,Alien Hunter (2003),3.15714285714
9416,27658,Love Object (2003),3.91428571429
9417,27660,"Animatrix, The (2003)",3.38857142857
9418,27664,"Brown Bunny, The (2003)",0.925714285714
9419,27667,Ju-on: The Curse (2000),0.962857142857
9420,27668,Ju-on: The Curse 2 (2000),0.962857142857
9421,27671,As If I Didn't Exist (Elina - Som om jag inte fanns) (2002),1.31714285714
9422,27674,11:14 (2003),3.53142857143
9423,27675,Alive (2002),5.04571428571
9424,27679,Springtime in a Small Town (Xiao cheng zhi chun) (2002),1.17428571429
9425,27683,Tremors 4: The Legend Begins (2004),5.07142857142
9426,27684,Wondrous Oblivion (2003),2.19142857143
9427,27685,Bring It On Again (2004),0.874285714286
9428,27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",2.76571428571
9429,27692,And Starring Pancho Villa as Himself (2003),3.39428571428
9430,27695,Nicotina (2003),3.20571428571
9431,27699,Iron Jawed Angels (2004),1.17428571429
9432,27700,Evil (Ondskan) (2003),0.925714285714
9433,27702,Sniper 2 (2002),3.17428571428
9434,27703,High Roller: The Stu Ungar Story (2003),0.925714285714
9435,27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),3.42285714285
9436,27705,In Hell (2003),3.23428571428
9437,27706,Lemony Snicket's A Series of Unfortunate Events (2004),4.34000000001
9438,27708,Helen of Troy (2003),4.16
9439,27711,Naked Weapon (Chek law dak gung) (2002),3.48285714285
9440,27713,Bukowski: Born into This (2003),0.0
9441,27716,"Green Butchers, The (Grønne slagtere, De) (2003)",2.50571428571
9442,27717,Pearls and Pigs (Helmiä ja sikoja) (2003),0.874285714286
9443,27718,"Injury to One, An (2002)",0.0
9444,27719,Levottomat 3 (2004),0.248571428571
9445,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",1.73428571429
9446,27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),1.17428571429
9447,27724,Hitler: The Rise of Evil (2003),0.925714285714
9448,27727,Head-On (Gegen die Wand) (2004),1.17428571429
9449,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),4.29142857142
9450,27729,Kal Ho Naa Ho (2003),2.04857142857
9451,27731,"Cat Returns, The (Neko no ongaeshi) (2002)",3.67428571429
9452,27734,In My Country (a.k.a. Country of My Skull) (2004),0.925714285714
9453,27735,Unstoppable (2004),5.68857142857
9454,27736,Take My Eyes (Te doy mis ojos) (2003),2.07714285714
9455,27738,"Cathedral, The (Katedra) (2002)",0.208571428571
9456,27740,Blind Shaft (Mang jing) (2003),0.925714285714
9457,27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",1.17428571429
9458,27742,Vampire Effect (The Twins Effect) (Chin gei bin) (2003),4.73714285714
9459,27743,"Far Side of the Moon, The (Face cachée de la lune, La) (2003)",0.925714285714
9460,27744,"Facing Windows (Finestra di fronte, La) (2003)",1.17428571429
9461,27746,Ginger Snaps: Unleashed (2004),1.86571428571
9462,27751,'Salem's Lot (2004),3.16285714286
9463,27752,Dark Woods (Villmark) (2003),3.81714285714
9464,27754,Foolproof (2003),3.64
9465,27756,Belly of the Beast (2003),1.40571428571
9466,27758,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood (2003)",0.0
9467,27759,"Book of Fate, The (Kohtalon kirja) (2003)",3.48285714285
9468,27760,When the Last Sword is Drawn (Mibu gishi den) (2003),0.925714285714
9469,27762,Comic Book: The Movie (2004),0.874285714286
9470,27764,2LDK (2003),2.79142857143
9471,27765,Trauma (2004),2.2
9472,27768,Intimate Strangers (Confidences trop intimes) (2004),0.925714285714
9473,27769,Down to the Bone (2004),0.925714285714
9474,27771,"Talking Picture, A (Um Filme Falado) (2003)",1.98857142857
9475,27772,Ju-on: The Grudge (2002),0.962857142857
9476,27773,Old Boy (2003),1.27428571429
9477,27776,Red Lights (Feux rouges) (2004),0.925714285714
9478,27777,GhostWatcher (2002),2.18285714286
9479,27778,Ginger Snaps Back: The Beginning (2004),2.45714285715
9480,27779,Moon Child (2003),3.18
9481,27780,Skenbart: En film om tåg (2003),0.874285714286
